,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
sigma[304],2.094,0.057,1.985,2.197,0.002,0.001,696.0,1269.0,1.0
sigma[305],0.695,0.03,0.64,0.755,0.001,0.001,597.0,962.0,1.0
sigma[306],4.067,0.187,3.722,4.409,0.007,0.004,696.0,899.0,1.0
sigma[307],3.649,0.154,3.369,3.939,0.006,0.003,699.0,865.0,1.0
sigma[308],1.726,0.044,1.65,1.809,0.002,0.001,652.0,1297.0,1.0
sigma[309],4.157,0.194,3.799,4.512,0.007,0.004,694.0,922.0,1.0
sigma[310],2.498,0.077,2.358,2.643,0.003,0.001,711.0,862.0,1.0
sigma[311],1.496,0.038,1.427,1.566,0.002,0.001,638.0,1326.0,1.0
sigma[312],0.637,0.03,0.585,0.696,0.001,0.001,602.0,962.0,1.0
sigma[313],0.857,0.031,0.801,0.92,0.001,0.001,583.0,876.0,1.0
sigma[314],4.29,0.205,3.913,4.667,0.008,0.004,694.0,926.0,1.0
sigma[315],3.777,0.164,3.486,4.091,0.006,0.003,698.0,888.0,1.0
sigma[316],0.711,0.03,0.656,0.771,0.001,0.001,595.0,972.0,1.0
sigma[317],0.779,0.031,0.726,0.842,0.001,0.001,588.0,910.0,1.0
sigma[318],0.684,0.03,0.628,0.742,0.001,0.001,597.0,962.0,1.0
sigma[319],1.075,0.033,1.016,1.138,0.001,0.001,561.0,1060.0,1.0
sigma[320],0.618,0.029,0.567,0.677,0.001,0.001,609.0,954.0,1.0
sigma[321],0.977,0.032,0.919,1.038,0.001,0.001,565.0,976.0,1.0
sigma[322],1.505,0.038,1.436,1.577,0.002,0.001,639.0,1326.0,1.0
sigma[323],1.63,0.041,1.558,1.708,0.002,0.001,647.0,1194.0,1.0
sigma[324],2.864,0.099,2.688,3.057,0.004,0.002,713.0,804.0,1.0
sigma[325],3.461,0.14,3.202,3.721,0.005,0.003,702.0,776.0,1.0
sigma[326],0.845,0.031,0.789,0.907,0.001,0.001,584.0,928.0,1.0
sigma[327],3.814,0.167,3.518,4.134,0.006,0.003,699.0,888.0,1.0
sigma[328],2.59,0.083,2.437,2.742,0.003,0.002,713.0,846.0,1.0
sigma[329],1.885,0.049,1.788,1.969,0.002,0.001,675.0,1392.0,1.0
sigma[330],2.826,0.097,2.654,3.013,0.004,0.002,719.0,801.0,1.0
sigma[331],0.683,0.03,0.627,0.741,0.001,0.001,597.0,962.0,1.0
sigma[332],1.266,0.034,1.203,1.33,0.001,0.001,602.0,1169.0,1.0
sigma[333],1.953,0.051,1.855,2.045,0.002,0.001,685.0,1372.0,1.0
sigma[334],0.797,0.031,0.744,0.861,0.001,0.001,585.0,928.0,1.0
sigma[335],0.697,0.03,0.642,0.757,0.001,0.001,597.0,962.0,1.0
sigma[336],1.623,0.041,1.552,1.701,0.002,0.001,646.0,1242.0,1.0
sigma[337],2.676,0.088,2.515,2.838,0.003,0.002,718.0,866.0,1.0
sigma[338],0.824,0.031,0.767,0.885,0.001,0.001,587.0,928.0,1.0
sigma[339],4.579,0.229,4.163,5.009,0.009,0.004,691.0,1009.0,1.0
sigma[340],1.765,0.045,1.687,1.852,0.002,0.001,657.0,1375.0,1.0
sigma[341],3.17,0.119,2.946,3.391,0.004,0.002,706.0,772.0,1.0
sigma[342],1.05,0.033,0.991,1.112,0.001,0.001,563.0,1043.0,1.0
sigma[343],1.05,0.033,0.992,1.112,0.001,0.001,563.0,1043.0,1.0
sigma[344],0.863,0.031,0.807,0.925,0.001,0.001,582.0,876.0,1.0
sigma[345],3.303,0.129,3.065,3.541,0.005,0.002,706.0,772.0,1.0
sigma[346],4.096,0.189,3.747,4.442,0.007,0.004,695.0,898.0,1.0
sigma[347],3.987,0.18,3.645,4.313,0.007,0.003,697.0,899.0,1.0
sigma[348],2.226,0.063,2.115,2.351,0.002,0.001,699.0,1268.0,1.0
sigma[349],3.223,0.123,2.993,3.45,0.005,0.002,706.0,772.0,1.0
sigma[350],3.128,0.116,2.912,3.346,0.004,0.002,708.0,837.0,1.0
sigma[351],3.755,0.162,3.463,4.063,0.006,0.003,698.0,888.0,1.0
sigma[352],0.969,0.032,0.912,1.032,0.001,0.001,568.0,992.0,1.0
sigma[353],0.88,0.032,0.824,0.942,0.001,0.001,580.0,877.0,1.0
sigma[354],1.466,0.037,1.399,1.537,0.001,0.001,637.0,1305.0,1.0
sigma[355],2.15,0.06,2.042,2.264,0.002,0.001,699.0,1286.0,1.0
sigma[356],0.676,0.03,0.619,0.733,0.001,0.001,597.0,962.0,1.0
sigma[357],1.237,0.034,1.172,1.298,0.001,0.001,596.0,1214.0,1.0
sigma[358],1.12,0.033,1.062,1.185,0.001,0.001,570.0,1006.0,1.0
sigma[359],2.157,0.06,2.049,2.273,0.002,0.001,699.0,1286.0,1.0
sigma[360],1.211,0.034,1.147,1.272,0.001,0.001,590.0,1199.0,1.0
sigma[361],1.482,0.038,1.419,1.558,0.001,0.001,638.0,1326.0,1.0
sigma[362],1.653,0.042,1.58,1.732,0.002,0.001,648.0,1273.0,1.0
sigma[363],1.325,0.035,1.262,1.391,0.001,0.001,613.0,1085.0,1.0
sigma[364],1.724,0.044,1.648,1.807,0.002,0.001,651.0,1297.0,1.0
sigma[365],1.267,0.034,1.203,1.33,0.001,0.001,602.0,1161.0,1.0
sigma[366],4.544,0.226,4.13,4.965,0.009,0.004,692.0,1009.0,1.0
sigma[367],2.66,0.087,2.5,2.819,0.003,0.002,717.0,866.0,1.0
sigma[368],1.57,0.04,1.495,1.64,0.002,0.001,640.0,1236.0,1.0
sigma[369],2.621,0.084,2.465,2.776,0.003,0.002,716.0,846.0,1.0
sigma[370],1.045,0.033,0.988,1.109,0.001,0.001,563.0,1043.0,1.0
sigma[371],0.941,0.032,0.884,1.003,0.001,0.001,574.0,965.0,1.0
sigma[372],1.974,0.052,1.877,2.07,0.002,0.001,687.0,1380.0,1.0
sigma[373],4.424,0.216,4.029,4.826,0.008,0.004,693.0,958.0,1.0
sigma[374],0.821,0.031,0.766,0.884,0.001,0.001,583.0,928.0,1.0
sigma[375],1.81,0.046,1.719,1.888,0.002,0.001,663.0,1514.0,1.0
sigma[376],1.649,0.042,1.577,1.728,0.002,0.001,648.0,1209.0,1.0
sigma[377],0.6,0.029,0.549,0.658,0.001,0.001,612.0,984.0,1.0
sigma[378],2.823,0.097,2.651,3.009,0.004,0.002,720.0,801.0,1.0
sigma[379],1.262,0.034,1.198,1.326,0.001,0.001,601.0,1169.0,1.0
sigma[380],1.838,0.047,1.745,1.918,0.002,0.001,669.0,1432.0,1.0
sigma[381],1.073,0.033,1.014,1.135,0.001,0.001,561.0,1060.0,1.0
sigma[382],0.741,0.031,0.688,0.804,0.001,0.001,590.0,944.0,1.0
sigma[383],0.805,0.031,0.749,0.867,0.001,0.001,585.0,928.0,1.0
sigma[384],1.497,0.038,1.427,1.567,0.002,0.001,638.0,1326.0,1.0
sigma[385],0.598,0.029,0.547,0.656,0.001,0.001,613.0,984.0,1.0
sigma[386],0.979,0.032,0.922,1.041,0.001,0.001,563.0,976.0,1.0
sigma[387],0.859,0.031,0.804,0.922,0.001,0.001,583.0,876.0,1.0
sigma[388],2.437,0.074,2.301,2.575,0.003,0.001,706.0,1189.0,1.0
sigma[389],0.841,0.031,0.785,0.903,0.001,0.001,584.0,928.0,1.0
sigma[390],4.058,0.186,3.714,4.399,0.007,0.004,696.0,899.0,1.0
sigma[391],2.724,0.09,2.558,2.893,0.003,0.002,718.0,779.0,1.0
sigma[392],0.817,0.031,0.762,0.88,0.001,0.001,583.0,928.0,1.0
sigma[393],0.782,0.031,0.729,0.845,0.001,0.001,587.0,910.0,1.0
sigma[394],1.899,0.049,1.804,1.987,0.002,0.001,677.0,1392.0,1.0
sigma[395],4.575,0.229,4.16,5.006,0.009,0.004,691.0,1009.0,1.0
sigma[396],1.813,0.046,1.722,1.892,0.002,0.001,664.0,1477.0,1.0
sigma[397],0.846,0.031,0.79,0.908,0.001,0.001,585.0,928.0,1.0
sigma[398],1.209,0.034,1.145,1.27,0.001,0.001,589.0,1199.0,1.0
sigma[399],1.668,0.042,1.593,1.746,0.002,0.001,648.0,1195.0,1.0
sigma[400],1.747,0.044,1.67,1.832,0.002,0.001,654.0,1317.0,1.0
sigma[401],3.524,0.145,3.261,3.796,0.005,0.003,701.0,776.0,1.0
sigma[402],2.318,0.068,2.192,2.445,0.003,0.001,703.0,1213.0,1.0
sigma[403],1.868,0.048,1.774,1.951,0.002,0.001,674.0,1383.0,1.0
sigma[404],1.247,0.034,1.181,1.308,0.001,0.001,597.0,1168.0,1.0
sigma[405],1.068,0.033,1.008,1.129,0.001,0.001,563.0,1060.0,1.0
sigma[406],0.71,0.03,0.656,0.771,0.001,0.001,595.0,972.0,1.0
sigma[407],3.604,0.151,3.33,3.887,0.006,0.003,700.0,857.0,1.0
sigma[408],0.664,0.03,0.611,0.724,0.001,0.001,599.0,962.0,1.0
sigma[409],0.899,0.032,0.843,0.962,0.001,0.001,577.0,894.0,1.0
sigma[410],1.191,0.034,1.127,1.252,0.001,0.001,586.0,1109.0,1.0
sigma[411],1.771,0.045,1.68,1.847,0.002,0.001,658.0,1393.0,1.0
sigma[412],3.031,0.11,2.828,3.237,0.004,0.002,708.0,821.0,1.0
sigma[413],1.563,0.039,1.489,1.633,0.002,0.001,640.0,1236.0,1.0
sigma[414],2.745,0.092,2.576,2.916,0.003,0.002,718.0,779.0,1.0
sigma[415],1.868,0.048,1.774,1.951,0.002,0.001,674.0,1383.0,1.0
sigma[416],2.031,0.055,1.929,2.13,0.002,0.001,691.0,1322.0,1.0
sigma[417],3.173,0.12,2.948,3.394,0.004,0.002,706.0,772.0,1.0
sigma[418],2.671,0.087,2.511,2.832,0.003,0.002,717.0,866.0,1.0
sigma[419],2.329,0.068,2.202,2.456,0.003,0.001,703.0,1213.0,1.0
sigma[420],1.291,0.035,1.228,1.356,0.001,0.001,606.0,1151.0,1.0
sigma[421],2.865,0.099,2.689,3.058,0.004,0.002,713.0,804.0,1.0
sigma[422],2.796,0.095,2.628,2.981,0.004,0.002,719.0,798.0,1.0
sigma[423],0.605,0.029,0.554,0.664,0.001,0.001,612.0,973.0,1.0
sigma[424],1.103,0.033,1.046,1.168,0.001,0.001,564.0,995.0,1.0
sigma[425],1.399,0.036,1.331,1.463,0.001,0.001,623.0,1193.0,1.0
sigma[426],1.829,0.047,1.736,1.908,0.002,0.001,667.0,1456.0,1.0
sigma[427],4.131,0.192,3.777,4.482,0.007,0.004,695.0,931.0,1.0
sigma[428],1.035,0.032,0.979,1.099,0.001,0.001,564.0,1043.0,1.0
sigma[429],0.618,0.029,0.566,0.677,0.001,0.001,609.0,954.0,1.0
sigma[430],0.843,0.031,0.787,0.905,0.001,0.001,585.0,928.0,1.0
sigma[431],2.173,0.061,2.056,2.282,0.002,0.001,700.0,1286.0,1.0
sigma[432],0.711,0.03,0.657,0.772,0.001,0.001,595.0,972.0,1.0
sigma[433],0.758,0.031,0.704,0.821,0.001,0.001,589.0,925.0,1.0
sigma[434],2.312,0.068,2.187,2.438,0.003,0.001,703.0,1213.0,1.0
sigma[435],0.973,0.032,0.915,1.035,0.001,0.001,566.0,976.0,1.0
sigma[436],0.887,0.032,0.831,0.949,0.001,0.001,577.0,868.0,1.0
sigma[437],1.4,0.036,1.332,1.465,0.001,0.001,624.0,1177.0,1.0
sigma[438],3.249,0.125,3.015,3.478,0.005,0.002,706.0,772.0,1.0
sigma[439],2.341,0.069,2.213,2.469,0.003,0.001,703.0,1243.0,1.0
sigma[440],4.171,0.195,3.812,4.529,0.007,0.004,694.0,922.0,1.0
sigma[441],2.181,0.061,2.063,2.291,0.002,0.001,701.0,1286.0,1.0
sigma[442],0.717,0.03,0.662,0.777,0.001,0.001,594.0,934.0,1.0
sigma[443],1.228,0.034,1.163,1.289,0.001,0.001,594.0,1214.0,1.0
sigma[444],0.678,0.03,0.622,0.736,0.001,0.001,597.0,962.0,1.0
sigma[445],4.366,0.211,3.976,4.754,0.008,0.004,694.0,958.0,1.0
sigma[446],1.086,0.033,1.028,1.15,0.001,0.001,563.0,1060.0,1.0
sigma[447],0.673,0.03,0.616,0.73,0.001,0.001,596.0,962.0,1.0
sigma[448],0.667,0.03,0.615,0.728,0.001,0.001,598.0,962.0,1.0
sigma[449],2.334,0.069,2.206,2.461,0.003,0.001,703.0,1243.0,1.0
sigma[450],1.186,0.034,1.122,1.246,0.001,0.001,585.0,1104.0,1.0
sigma[451],0.897,0.032,0.841,0.96,0.001,0.001,578.0,894.0,1.0
sigma[452],1.349,0.035,1.284,1.414,0.001,0.001,614.0,1122.0,1.0
sigma[453],3.195,0.121,2.968,3.419,0.005,0.002,707.0,772.0,1.0
sigma[454],1.578,0.04,1.504,1.649,0.002,0.001,640.0,1236.0,1.0
sigma[455],0.934,0.032,0.878,0.996,0.001,0.001,574.0,946.0,1.0
sigma[456],1.002,0.032,0.944,1.064,0.001,0.001,563.0,998.0,1.0
sigma[457],1.906,0.05,1.809,1.993,0.002,0.001,677.0,1392.0,1.0
sigma[458],2.192,0.062,2.085,2.315,0.002,0.001,703.0,1252.0,1.0
sigma[459],1.004,0.032,0.946,1.066,0.001,0.001,563.0,999.0,1.0
sigma[460],0.791,0.031,0.738,0.855,0.001,0.001,586.0,892.0,1.0
sigma[461],0.804,0.031,0.748,0.866,0.001,0.001,585.0,928.0,1.0
sigma[462],2.003,0.053,1.903,2.1,0.002,0.001,686.0,1380.0,1.0
sigma[463],3.065,0.112,2.865,3.283,0.004,0.002,708.0,821.0,1.0
sigma[464],0.818,0.031,0.763,0.881,0.001,0.001,583.0,928.0,1.0
sigma[465],4.456,0.219,4.056,4.863,0.008,0.004,693.0,1009.0,1.0
sigma[466],2.912,0.102,2.732,3.112,0.004,0.002,712.0,830.0,1.0
sigma[467],1.689,0.043,1.614,1.77,0.002,0.001,648.0,1273.0,1.0
sigma[468],3.037,0.11,2.841,3.251,0.004,0.002,709.0,821.0,1.0
sigma[469],2.81,0.096,2.642,2.998,0.004,0.002,719.0,798.0,1.0
sigma[470],0.746,0.031,0.694,0.81,0.001,0.001,590.0,925.0,1.0
sigma[471],0.685,0.03,0.632,0.746,0.001,0.001,597.0,962.0,1.0
sigma[472],2.487,0.077,2.349,2.632,0.003,0.001,710.0,983.0,1.0
sigma[473],0.691,0.03,0.635,0.749,0.001,0.001,598.0,962.0,1.0
sigma[474],1.801,0.046,1.711,1.88,0.002,0.001,663.0,1446.0,1.0
sigma[475],3.784,0.164,3.492,4.1,0.006,0.003,698.0,888.0,1.0
sigma[476],0.964,0.032,0.906,1.026,0.001,0.001,570.0,992.0,1.0
sigma[477],3.28,0.127,3.042,3.513,0.005,0.002,706.0,772.0,1.0
sigma[478],0.598,0.029,0.547,0.657,0.001,0.001,613.0,984.0,1.0
sigma[479],2.334,0.069,2.206,2.461,0.003,0.001,703.0,1243.0,1.0
sigma[480],2.25,0.064,2.124,2.364,0.002,0.001,701.0,1268.0,1.0
sigma[481],4.346,0.21,3.959,4.731,0.008,0.004,694.0,946.0,1.0
sigma[482],0.982,0.032,0.924,1.044,0.001,0.001,563.0,976.0,1.0
sigma[483],2.049,0.055,1.945,2.149,0.002,0.001,693.0,1342.0,1.0
sigma[484],4.035,0.184,3.693,4.373,0.007,0.003,696.0,899.0,1.0
sigma[485],1.104,0.033,1.047,1.168,0.001,0.001,564.0,995.0,1.0
sigma[486],1.416,0.037,1.348,1.482,0.001,0.001,625.0,1207.0,1.0
sigma[487],1.793,0.046,1.702,1.87,0.002,0.001,661.0,1446.0,1.0
sigma[488],1.132,0.033,1.073,1.196,0.001,0.001,573.0,1006.0,1.0
sigma[489],2.21,0.063,2.101,2.334,0.002,0.001,701.0,1268.0,1.0
sigma[490],1.302,0.035,1.24,1.368,0.001,0.001,610.0,1124.0,1.0
sigma[491],3.0,0.108,2.8,3.201,0.004,0.002,709.0,821.0,1.0
sigma[492],1.606,0.04,1.531,1.679,0.002,0.001,645.0,1228.0,1.0
sigma[493],2.342,0.069,2.213,2.47,0.003,0.001,704.0,1243.0,1.0
sigma[494],3.487,0.142,3.224,3.75,0.005,0.003,701.0,776.0,1.0
sigma[495],0.783,0.031,0.73,0.847,0.001,0.001,587.0,910.0,1.0
sigma[496],0.635,0.03,0.583,0.694,0.001,0.001,603.0,962.0,1.0
sigma[497],0.917,0.032,0.86,0.979,0.001,0.001,576.0,919.0,1.0
sigma[498],2.185,0.061,2.077,2.306,0.002,0.001,701.0,1252.0,1.0
sigma[499],3.892,0.173,3.585,4.224,0.007,0.003,698.0,904.0,1.0
sigma[500],1.533,0.039,1.464,1.605,0.002,0.001,638.0,1292.0,1.0
sigma[501],0.61,0.029,0.558,0.668,0.001,0.001,612.0,954.0,1.0
sigma[502],0.971,0.032,0.914,1.033,0.001,0.001,566.0,992.0,1.0
sigma[503],1.73,0.044,1.654,1.814,0.002,0.001,652.0,1317.0,1.0
sigma[504],2.282,0.066,2.165,2.41,0.002,0.001,703.0,1236.0,1.0
sigma[505],4.25,0.202,3.879,4.621,0.008,0.004,694.0,922.0,1.0
sigma[506],1.668,0.042,1.593,1.746,0.002,0.001,648.0,1195.0,1.0
sigma[507],2.085,0.057,1.977,2.187,0.002,0.001,696.0,1286.0,1.0
sigma[508],4.144,0.193,3.789,4.497,0.007,0.004,694.0,931.0,1.0
sigma[509],3.339,0.131,3.095,3.58,0.005,0.002,704.0,772.0,1.0
sigma[510],1.283,0.035,1.221,1.349,0.001,0.001,604.0,1158.0,1.0
sigma[511],1.923,0.05,1.828,2.013,0.002,0.001,680.0,1392.0,1.0
sigma[512],1.277,0.035,1.215,1.343,0.001,0.001,603.0,1161.0,1.0
sigma[513],1.974,0.052,1.877,2.07,0.002,0.001,687.0,1380.0,1.0
sigma[514],2.726,0.091,2.56,2.895,0.003,0.002,718.0,779.0,1.0
sigma[515],3.218,0.123,2.989,3.444,0.005,0.002,706.0,772.0,1.0
sigma[516],0.736,0.031,0.683,0.799,0.001,0.001,591.0,944.0,1.0
sigma[517],3.81,0.166,3.514,4.129,0.006,0.003,698.0,888.0,1.0
sigma[518],1.671,0.042,1.595,1.749,0.002,0.001,648.0,1195.0,1.0
sigma[519],1.095,0.033,1.038,1.16,0.001,0.001,564.0,1060.0,1.0
sigma[520],0.827,0.031,0.771,0.889,0.001,0.001,586.0,928.0,1.0
sigma[521],3.802,0.166,3.508,4.121,0.006,0.003,698.0,888.0,1.0
sigma[522],2.469,0.076,2.332,2.612,0.003,0.001,709.0,960.0,1.0
sigma[523],3.077,0.113,2.867,3.288,0.004,0.002,708.0,821.0,1.0
sigma[524],1.239,0.034,1.174,1.3,0.001,0.001,596.0,1242.0,1.0
sigma[525],0.725,0.03,0.673,0.789,0.001,0.001,592.0,934.0,1.0
sigma[526],1.135,0.033,1.075,1.198,0.001,0.001,574.0,1006.0,1.0
sigma[527],3.648,0.154,3.368,3.938,0.006,0.003,699.0,865.0,1.0
sigma[528],0.819,0.031,0.764,0.882,0.001,0.001,583.0,928.0,1.0
sigma[529],2.552,0.08,2.406,2.702,0.003,0.002,712.0,824.0,1.0
sigma[530],1.428,0.037,1.358,1.493,0.001,0.001,628.0,1236.0,1.0
sigma[531],1.49,0.038,1.426,1.565,0.002,0.001,638.0,1326.0,1.0
sigma[532],4.563,0.228,4.147,4.988,0.009,0.004,691.0,1009.0,1.0
sigma[533],1.92,0.05,1.824,2.01,0.002,0.001,679.0,1392.0,1.0
sigma[534],3.219,0.123,2.99,3.446,0.005,0.002,706.0,772.0,1.0
sigma[535],1.401,0.036,1.333,1.465,0.001,0.001,624.0,1176.0,1.0
sigma[536],0.961,0.032,0.904,1.023,0.001,0.001,571.0,992.0,1.0
sigma[537],1.697,0.043,1.621,1.778,0.002,0.001,650.0,1301.0,1.0
sigma[538],0.969,0.032,0.912,1.032,0.001,0.001,568.0,992.0,1.0
sigma[539],1.677,0.042,1.601,1.755,0.002,0.001,648.0,1195.0,1.0
sigma[540],0.854,0.031,0.798,0.916,0.001,0.001,583.0,928.0,1.0
sigma[541],0.736,0.031,0.684,0.8,0.001,0.001,591.0,944.0,1.0
sigma[542],3.647,0.154,3.367,3.937,0.006,0.003,699.0,865.0,1.0
sigma[543],1.373,0.036,1.309,1.441,0.001,0.001,616.0,1121.0,1.0
sigma[544],3.44,0.138,3.184,3.696,0.005,0.003,702.0,776.0,1.0
sigma[545],1.145,0.033,1.084,1.207,0.001,0.001,575.0,1006.0,1.0
sigma[546],1.452,0.037,1.38,1.517,0.001,0.001,632.0,1288.0,1.0
sigma[547],2.166,0.06,2.057,2.282,0.002,0.001,699.0,1286.0,1.0
sigma[548],4.11,0.19,3.759,4.458,0.007,0.004,695.0,898.0,1.0
sigma[549],0.783,0.031,0.73,0.847,0.001,0.001,587.0,910.0,1.0
sigma[550],2.123,0.059,2.012,2.229,0.002,0.001,698.0,1286.0,1.0
sigma[551],0.617,0.029,0.565,0.675,0.001,0.001,610.0,954.0,1.0
sigma[552],0.802,0.031,0.746,0.864,0.001,0.001,585.0,928.0,1.0
sigma[553],1.053,0.033,0.994,1.115,0.001,0.001,563.0,1043.0,1.0
sigma[554],2.696,0.089,2.533,2.861,0.003,0.002,718.0,818.0,1.0
sigma[555],2.658,0.087,2.498,2.817,0.003,0.002,717.0,866.0,1.0
sigma[556],2.532,0.079,2.388,2.68,0.003,0.001,712.0,870.0,1.0
sigma[557],1.176,0.034,1.112,1.237,0.001,0.001,582.0,1043.0,1.0
sigma[558],4.585,0.23,4.168,5.017,0.009,0.004,691.0,1009.0,1.0
sigma[559],1.975,0.052,1.878,2.071,0.002,0.001,687.0,1380.0,1.0
sigma[560],4.07,0.187,3.724,4.412,0.007,0.004,696.0,898.0,1.0
sigma[561],1.42,0.037,1.351,1.486,0.001,0.001,626.0,1236.0,1.0
sigma[562],1.948,0.051,1.851,2.04,0.002,0.001,683.0,1372.0,1.0
sigma[563],4.212,0.199,3.847,4.577,0.008,0.004,694.0,922.0,1.0
sigma[564],1.25,0.034,1.184,1.311,0.001,0.001,597.0,1169.0,1.0
sigma[565],3.799,0.166,3.505,4.118,0.006,0.003,698.0,888.0,1.0
sigma[566],2.431,0.074,2.293,2.566,0.003,0.001,706.0,1203.0,1.0
sigma[567],2.921,0.103,2.74,3.123,0.004,0.002,711.0,830.0,1.0
sigma[568],0.848,0.031,0.792,0.91,0.001,0.001,584.0,928.0,1.0
sigma[569],1.633,0.041,1.561,1.711,0.002,0.001,647.0,1194.0,1.0
sigma[570],3.893,0.173,3.586,4.226,0.007,0.003,698.0,904.0,1.0
sigma[571],0.739,0.031,0.686,0.802,0.001,0.001,591.0,944.0,1.0
sigma[572],0.839,0.031,0.783,0.901,0.001,0.001,585.0,928.0,1.0
sigma[573],3.034,0.11,2.831,3.241,0.004,0.002,708.0,821.0,1.0
sigma[574],1.138,0.033,1.078,1.202,0.001,0.001,575.0,1006.0,1.0
sigma[575],0.601,0.029,0.55,0.659,0.001,0.001,613.0,973.0,1.0
sigma[576],2.423,0.073,2.287,2.558,0.003,0.001,706.0,1183.0,1.0
sigma[577],4.161,0.194,3.803,4.517,0.007,0.004,694.0,922.0,1.0
sigma[578],1.92,0.05,1.825,2.01,0.002,0.001,680.0,1392.0,1.0
sigma[579],0.949,0.032,0.892,1.011,0.001,0.001,574.0,965.0,1.0
sigma[580],2.781,0.094,2.615,2.965,0.004,0.002,719.0,798.0,1.0
sigma[581],1.7,0.043,1.624,1.78,0.002,0.001,650.0,1317.0,1.0
sigma[582],1.28,0.035,1.217,1.345,0.001,0.001,604.0,1144.0,1.0
sigma[583],3.409,0.136,3.156,3.66,0.005,0.003,702.0,772.0,1.0
sigma[584],2.71,0.09,2.545,2.877,0.003,0.002,718.0,812.0,1.0
sigma[585],1.017,0.032,0.961,1.081,0.001,0.001,563.0,1004.0,1.0
sigma[586],3.942,0.177,3.608,4.262,0.007,0.003,697.0,899.0,1.0
sigma[587],3.592,0.15,3.32,3.873,0.006,0.003,700.0,857.0,1.0
sigma[588],0.64,0.03,0.584,0.696,0.001,0.001,602.0,962.0,1.0
sigma[589],0.643,0.03,0.59,0.702,0.001,0.001,602.0,962.0,1.0
sigma[590],0.821,0.031,0.766,0.884,0.001,0.001,583.0,928.0,1.0
sigma[591],1.284,0.035,1.222,1.35,0.001,0.001,604.0,1091.0,1.0
sigma[592],1.448,0.037,1.375,1.512,0.001,0.001,631.0,1288.0,1.0
sigma[593],2.192,0.062,2.084,2.314,0.002,0.001,703.0,1252.0,1.0
sigma[594],3.767,0.163,3.477,4.08,0.006,0.003,698.0,888.0,1.0
sigma[595],2.786,0.094,2.62,2.97,0.004,0.002,719.0,798.0,1.0
sigma[596],0.87,0.032,0.815,0.933,0.001,0.001,582.0,876.0,1.0
sigma[597],2.073,0.056,1.967,2.175,0.002,0.001,695.0,1286.0,1.0
sigma[598],3.75,0.162,3.459,4.057,0.006,0.003,698.0,888.0,1.0
sigma[599],0.699,0.03,0.644,0.759,0.001,0.001,597.0,962.0,1.0
sigma[600],0.773,0.031,0.72,0.837,0.001,0.001,588.0,910.0,1.0
sigma[601],0.645,0.03,0.593,0.705,0.001,0.001,602.0,962.0,1.0
sigma[602],4.044,0.185,3.701,4.382,0.007,0.003,696.0,899.0,1.0
sigma[603],3.609,0.151,3.335,3.893,0.006,0.003,700.0,857.0,1.0
sigma[604],1.152,0.033,1.091,1.215,0.001,0.001,576.0,1043.0,1.0
sigma[605],3.946,0.177,3.611,4.266,0.007,0.003,697.0,899.0,1.0
sigma[606],0.807,0.031,0.751,0.869,0.001,0.001,585.0,928.0,1.0
sigma[607],2.672,0.087,2.511,2.833,0.003,0.002,717.0,866.0,1.0
sigma[608],3.363,0.133,3.115,3.607,0.005,0.003,703.0,772.0,1.0
sigma[609],3.159,0.119,2.947,3.389,0.004,0.002,706.0,786.0,1.0
sigma[610],4.283,0.204,3.907,4.659,0.008,0.004,694.0,926.0,1.0
sigma[611],2.403,0.072,2.269,2.536,0.003,0.001,705.0,1197.0,1.0
sigma[612],1.438,0.037,1.368,1.504,0.001,0.001,630.0,1236.0,1.0
sigma[613],2.639,0.085,2.481,2.796,0.003,0.002,717.0,846.0,1.0
sigma[614],1.565,0.039,1.49,1.635,0.002,0.001,639.0,1236.0,1.0
sigma[615],4.684,0.239,4.25,5.131,0.009,0.005,690.0,1073.0,1.0
sigma[616],0.899,0.032,0.844,0.962,0.001,0.001,577.0,894.0,1.0
sigma[617],1.741,0.044,1.664,1.825,0.002,0.001,653.0,1317.0,1.0
sigma[618],1.638,0.041,1.565,1.715,0.002,0.001,647.0,1209.0,1.0
sigma[619],0.603,0.029,0.552,0.661,0.001,0.001,613.0,973.0,1.0
sigma[620],4.163,0.195,3.805,4.519,0.007,0.004,694.0,922.0,1.0
sigma[621],2.782,0.094,2.616,2.966,0.004,0.002,719.0,798.0,1.0
sigma[622],3.536,0.146,3.272,3.81,0.006,0.003,701.0,776.0,1.0
sigma[623],1.148,0.033,1.088,1.211,0.001,0.001,576.0,1039.0,1.0
sigma[624],0.747,0.031,0.695,0.811,0.001,0.001,591.0,925.0,1.0
sigma[625],1.884,0.049,1.787,1.967,0.002,0.001,675.0,1392.0,1.0
sigma[626],0.72,0.03,0.665,0.78,0.001,0.001,593.0,934.0,1.0
sigma[627],0.723,0.03,0.668,0.784,0.001,0.001,593.0,934.0,1.0
sigma[628],1.27,0.034,1.209,1.336,0.001,0.001,602.0,1161.0,1.0
sigma[629],0.607,0.029,0.556,0.666,0.001,0.001,612.0,954.0,1.0
sigma[630],1.43,0.037,1.36,1.495,0.001,0.001,628.0,1236.0,1.0
sigma[631],2.87,0.099,2.694,3.065,0.004,0.002,713.0,804.0,1.0
